index,schema_version,standard_version,auditor_version,generated_at,run_id,repo_id,repo_remote,branch,commit,dirty_worktree,scope,changed_paths,score,raw_score,finding_count,hard_findings,soft_findings,decision,minimum_score,caps_applied,report_fingerprint,input_fingerprint,policy_fingerprint,repo_score_json_path,repo_score_md_path
11,1.1.0,0.7.0,0.7.0,1778027403,1778027403,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],60,65,302,293,9,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""rust-bad-behavior"",""sql-bad-behavior"",""docker-bad-behavior""]",sha256:15a8bb595d6adebb04d4dc2ebf9aff25263b281adb883e959ec0a40a4e834833,sha256:7d118e1075450d98ed29739abbf0163aa69df32203bbab2d3308d48fcf88bb3d,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
12,1.1.0,0.7.0,0.7.0,1778886451,1778886451,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],60,65,267,254,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""rust-bad-behavior"",""sql-bad-behavior"",""ci-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:c0fede673ae7aa0361255ee30142f5202a07464405478635840ece630deb53e9,sha256:0d1169b035fbf9117b55297b962e7cbac26ee8e55d16e6ebffefaf59327ad6ab,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
13,1.1.0,0.7.0,0.7.0,1778886543,1778886543,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,266,253,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""rust-bad-behavior"",""sql-bad-behavior"",""ci-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:c5f02f3414fb4013e549d49b57f95677f615858c28ab23220b77f6bebd0878e2,sha256:ae537220e90f4b97530faf6e52190c63f6a62d9557af9cd9fd844c6bec70e77c,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
14,1.1.0,0.7.0,0.7.0,1778886629,1778886629,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,226,213,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""rust-bad-behavior"",""sql-bad-behavior"",""ci-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:5aed475ec306a08f2f3986ac220f31293af5752ee2317d18cbf4f5bde33e56e3,sha256:01612fe2bbacd20d0ba1bea3ff6e60a672dc9d2068ed963574a390ae28bd94fa,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
15,1.1.0,0.7.0,0.7.0,1778886678,1778886678,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,224,211,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""rust-bad-behavior"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:76e315d919d8a3474cf6de23abc902f27d00406cec7951e2f43671dcf15ef2eb,sha256:2caa7bf475cc27ec0967ec1f1022e0aeda064fa3a52c2cf082fd9c2b4e0d5633,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
16,1.1.0,0.7.0,0.7.0,1778886770,1778886770,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,64,225,212,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""rust-bad-behavior"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:9914809feaa9bee2323f66326b5ba75e136a93216ebc440f06412dd03bd17e56,sha256:3ca77d9cfe02a8420a4b4e0bf1e9291f23f44ffcc949f616806bdbcec1ec5ee5,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
17,1.1.0,0.7.0,0.7.0,1778886818,1778886818,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,64,222,209,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:dde60dec607341184386d68c090428d90e4835f4e65eb53852d020ef8e2ed5ec,sha256:576c6629ccc9222d80e266d6b6e43b32834b0b496fb54204b9ea8d5a51505235,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
18,1.1.0,0.7.0,0.7.0,1778886903,1778886903,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,64,221,208,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:3fe67a9cfcd71eaf77870c2f652444ff82341652f68db9731124196432898681,sha256:2937b224a7b180417cb0b4315a5d06e97ce47a61fc708640a0911059ef285f48,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
19,1.1.0,0.7.0,0.7.0,1778887145,1778887145,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,64,220,207,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:a30d8c5581be43fb37f92ca709d0530356dc485bb93e7009458e90b454daecd8,sha256:8402b502dec171ad2ef4c95a7176809e23790109da0cefd96259636992aa69c4,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
20,1.1.0,0.7.0,0.7.0,1778889313,1778889313,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,220,207,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:10370d9829d26720ed2cad1f1b4522137422f63da71e64d848cfe38bc6117803,sha256:95af3b609f8d22a8136aa56cc16f6f7389a11fddad6c9dd0d83c22b8c3674a5b,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
21,1.1.0,0.7.0,0.7.0,1778889404,1778889404,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,211,198,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:7c10eacd10ebd78a92f0ce67345ee01097e9a725c6342538b85b8e120bef8873,sha256:5297a2eef1eea40b106212391e008542250631d8957353953c031d3b0f73f45a,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
22,1.1.0,0.7.0,0.7.0,1778889462,1778889462,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,212,199,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:9969ab3fd349256e5f6f7783e9e2c8aefac2ccd8a099b42290399d1e60c27bfd,sha256:9f3df2d367f113f2f436b1b714815d15e07d83cc8d9e6aa86516f3f744052ef6,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
23,1.1.0,0.7.0,0.7.0,1778889519,1778889519,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,211,198,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:f7cc9f2dcb27681af0f605fcfb28fc3cf7c9c95c593547eb4e94a00fbf533e8a,sha256:26099598a68cbcf81148bd8d06c593d5fe563f6827f6c90fd803ee834dc363b6,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
24,1.1.0,0.7.0,0.7.0,1778889555,1778889555,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,212,199,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:15fe2972b28e61e52bf64a5a6ef34469161cc10188caa3a5c77d9c776a912511,sha256:99c5e2e3142916f032b7cafa8baf6a0d781aa9df003dd55e44b7fcbaa52720be,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
25,1.1.0,0.7.0,0.7.0,1778889604,1778889604,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,211,198,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:e84f0d95535cbf464bbca197c09f499a9dbf2b45eb6c5323cff3f1b25b20ed6a,sha256:9b1566b5e8843b23182b645b5adc03b870e19429fb1b3d268e5e22be0bacd42d,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
26,1.1.0,0.7.0,0.7.0,1778889890,1778889890,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,212,199,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:d381f4d4007754734f003dcdee64526c2c206d4c48c03ef9870a4bab9e3b7950,sha256:f1b4aab3a35abfd053c34c167c30d5968a0ef36e4ebe61157dd57f51bd1bd2ec,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
27,1.1.0,0.7.0,0.7.0,1778889936,1778889936,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,211,198,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:b7fa908d7c63b706e41168b4008c2356c84dec844aa1d116f27dcf623357b6e0,sha256:362f6c88bfe64430a6d4dac21fbc5bdb38b573c116dd5579396d4e1177bc582a,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
28,1.1.0,0.7.0,0.7.0,1778889968,1778889968,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,65,212,199,13,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:2d4e8065f793d4808420323a9c3700deb1a0ede2d7683c22d6eec62f6fa07072,sha256:debd58da9d77cd7f6f7f578ab9f3776dead4a62c8d446f5ea1c35b40831a847a,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
